"make";"model";"car";"year";"Body";"Odometer";"Transmission";"price";"URL";"state";"adType"
"MAZDA";"2";"2013 Mazda 2 Neo DE Series 2 Manual";2013;"Hatch";51231;"Manual";9990;"http://www.carsales.com.au/dealer/details/Mazda-2-2013/OAG-AD-13700652/?Cr=887";"WA";"Used Car"
"TOYOTA";"LANDCRUISER";"2005 Toyota Landcruiser Prado GXL Manual 4x4";2005;"SUV";254000;"Manual";12800;"http://www.carsales.com.au/private/details/Toyota-Landcruiser-Prado-2005/SSE-AD-4223886/?gts=SSE-AD-4223886&gtssaleid=SSE-AD-4223886&rankingType=Spotlight";"QLD";"Private Seller Car"
"TOYOTA";"YARIS";"2005 Toyota Yaris YR Auto";2005;"Hatch";110160;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2005/OAG-AD-14440905/?gts=OAG-AD-14440905&gtssaleid=OAG-AD-14440905&rankingType=Showcase";"VIC";"Used Car"
"TOYOTA";"LANDCRUISER";"2000 Toyota Landcruiser GXL Auto 4x4";2000;"SUV";203054;"Automatic";7850;"http://www.carsales.com.au/dealer/details/Toyota-Landcruiser-2000/OAG-AD-14549485/?gts=OAG-AD-14549485&gtssaleid=OAG-AD-14549485&rankingType=Showcase";"QLD";"Used Car"
"TOYOTA";"YARIS";"2012 Toyota Yaris YR Auto";2012;"Hatch";29802;"Automatic";11990;"http://www.carsales.com.au/private/details/Toyota-Yaris-2012/SSE-AD-4229560/?gts=SSE-AD-4229560&gtssaleid=SSE-AD-4229560&rankingType=Spotlight";"NSW";"Private Seller Car"
"TOYOTA";"RAV4";"2007 Toyota RAV4 ZR6 Auto 4x4";2007;"SUV";79736;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2007/OAG-AD-14527610/?gts=OAG-AD-14527610&gtssaleid=OAG-AD-14527610&rankingType=Showcase";"WA";"Used Car"
"TOYOTA";"CAMRY";"2004 Toyota Camry Sportivo Auto";2004;"Sedan";173006;"Automatic";5750;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2004/OAG-AD-14402679/?Cr=0";"QLD";"Used Car"
"TOYOTA";"RAV4";"2007 Toyota RAV4 CV Auto 4x4";2007;"SUV";102809;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2007/OAG-AD-14524969/?Cr=2";"NSW";"Used Car"
"TOYOTA";"CAMRY";"2008 Toyota Camry Sportivo Auto";2008;"Sedan";112735;"Automatic";11880;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2008/OAG-AD-14449626/?Cr=4";"SA";"Used Car"
"TOYOTA";"YARIS";"2009 Toyota Yaris YRS Auto";2009;"Sedan";77788;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2009/OAG-AD-14457179/?Cr=5";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2011 Toyota Corolla Ascent Auto";2011;"Sedan";94915;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2011/OAG-AD-14548883/?gts=OAG-AD-14548883&gtssaleid=OAG-AD-14548883&Cr=6&rankingType=";"SA";"Used Car"
"TOYOTA";"CAMRY";"2010 Toyota Camry Hybrid Auto";2010;"Sedan";114022;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2010/OAG-AD-14433746/?Cr=7";"NT";"Used Car"
"TOYOTA";"CAMRY";"2010 Toyota Camry Altise Auto";2010;"Sedan";92826;"Automatic";13888;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2010/OAG-AD-14436664/?gts=OAG-AD-14436664&gtssaleid=OAG-AD-14436664&Cr=8&rankingType=";"SA";"Used Car"
"TOYOTA";"CAMRY";"2007 Toyota Camry Grande Auto";2007;"Sedan";95567;"Automatic";12499;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2007/OAG-AD-14548547/?Cr=9";"WA";"Used Car"
"TOYOTA";"YARIS";"2010 Toyota Yaris YR Auto";2010;"Hatch";118300;"Automatic";10000;"http://www.carsales.com.au/private/details/Toyota-Yaris-2010/SSE-AD-4451970/?Cr=11";"VIC";"Private Seller Car"
"TOYOTA";"YARIS";"2015 Toyota Yaris Ascent Manual";2015;"Hatch";34293;"Manual";12988;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2015/OAG-AD-14390215/?Cr=13";"QLD";"Used Car"
"TOYOTA";"LANDCRUISER";"1999 Toyota Landcruiser GXL Auto 4x4";1999;"SUV";253604;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Toyota-Landcruiser-1999/OAG-AD-14535929/?Cr=14";"VIC";"Used Car"
"TOYOTA";"YARIS";"2016 Toyota Yaris SX Manual";2016;"Hatch";1032;"Manual";14789;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2016/OAG-AD-14231421/?Cr=15";"VIC";"Used Car"
"TOYOTA";"YARIS";"2014 Toyota Yaris YRX Auto";2014;"Hatch";66449;"Automatic";13440;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2014/OAG-AD-14313427/?Cr=18";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2011 Toyota Corolla Ascent Manual";2011;"Hatch";153420;"Manual";7800;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2011/OAG-AD-14231911/?Cr=21";"NSW";"Used Car"
"TOYOTA";"YARIS";"2015 Toyota Yaris Ascent Auto";2015;"Hatch";35815;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2015/OAG-AD-14353966/?Cr=22";"NSW";"Used Car"
"TOYOTA";"AURION";"2011 Toyota Aurion Prodigy Auto";2011;"Sedan";139444;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2011/OAG-AD-14289940/?Cr=23";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2008 Toyota Corolla Ascent Auto";2008;"Sedan";113783;"Automatic";10980;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2008/OAG-AD-14550223/?Cr=24";"NSW";"Used Car"
"TOYOTA";"HILUX";"1996 Toyota Hilux Surf SSR-X Wide Body Auto 4WD";1996;"SUV";263428;"Automatic";7288;"http://www.carsales.com.au/dealer/details/Toyota-Hilux-Surf-1996/OAG-AD-14560740/?Cr=25";"NSW";"Used Car"
"TOYOTA";"AVALON";"2000 Toyota Avalon Grande Auto";2000;"Sedan";275137;"Automatic";5888;"http://www.carsales.com.au/dealer/details/Toyota-Avalon-2000/OAG-AD-14446138/?Cr=26";"NSW";"Used Car"
"TOYOTA";"KLUGER";"2007 Toyota Kluger KX-S Auto 2WD";2007;"SUV";208419;"Automatic";14925;"http://www.carsales.com.au/dealer/details/Toyota-Kluger-2007/OAG-AD-14360170/?Cr=27";"WA";"Used Car"
"TOYOTA";"YARIS";"2013 Toyota Yaris YRX Auto";2013;"Sedan";38131;"Automatic";13499;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2013/OAG-AD-14410379/?Cr=30";"NSW";"Used Car"
"TOYOTA";"YARIS";"2012 Toyota Yaris YR Auto";2012;"Hatch";62232;"Automatic";12888;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2012/OAG-AD-14531681/?Cr=31";"NSW";"Used Car"
"TOYOTA";"AURION";"2007 Toyota Aurion Presara Auto";2007;"Sedan";113665;"Automatic";11800;"http://www.carsales.com.au/private/details/Toyota-Aurion-2007/SSE-AD-3596684/?Cr=32";"NSW";"Private Seller Car"
"TOYOTA";"COROLLA";"2008 Toyota Corolla Ascent Auto";2008;"Sedan";112775;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2008/OAG-AD-14464181/?Cr=33";"VIC";"Used Car"
"TOYOTA";"CAMRY";"2013 Toyota Camry Altise Auto";2013;"Sedan";44079;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2013/OAG-AD-13885140/?Cr=34";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2015 Toyota Corolla Ascent Auto";2015;"Hatch";64103;"Automatic";14488;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2015/OAG-AD-14540768/?Cr=35";"WA";"Used Car"
"TOYOTA";"RAV4";"2007 Toyota RAV4 CV Auto 4x4";2007;"SUV";128745;"Automatic";13999;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2007/OAG-AD-14457018/?Cr=36";"QLD";"Used Car"
"TOYOTA";"COROLLA";"2013 Toyota Corolla Ascent Auto";2013;"Hatch";117848;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2013/OAG-AD-14462712/?Cr=37";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Sport Auto";2012;"Hatch";103004;"Automatic";13490;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14219616/?Cr=39";"NSW";"Used Car"
"TOYOTA";"YARIS";"2013 Toyota Yaris YR Auto";2013;"Hatch";65396;"Automatic";12888;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2013/OAG-AD-14391866/?Cr=40";"VIC";"Used Car"
"TOYOTA";"LANDCRUISER";"2002 Toyota Landcruiser GXL Auto 4x4";2002;"SUV";307873;"Automatic";12000;"http://www.carsales.com.au/private/details/Toyota-Landcruiser-2002/SSE-AD-4661208/?gts=SSE-AD-4661208&gtssaleid=SSE-AD-4661208&Cr=41&rankingType=";"SA";"Private Seller Car"
"TOYOTA";"AURION";"2010 Toyota Aurion AT-X Auto";2010;"Sedan";152400;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2010/OAG-AD-14422259/?Cr=42";"VIC";"Used Car"
"TOYOTA";"YARIS";"2009 Toyota Yaris YR Auto";2009;"Hatch";121049;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2009/OAG-AD-14500599/?Cr=43";"SA";"Used Car"
"TOYOTA";"YARIS";"2009 Toyota Yaris YRS Auto";2009;"Hatch";91537;"Automatic";9800;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2009/OAG-AD-14462832/?Cr=44";"VIC";"Used Car"
"TOYOTA";"YARIS";"2007 Toyota Yaris YRS Manual";2007;"Hatch";109270;"Manual";8990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2007/OAG-AD-14344573/?Cr=45";"QLD";"Used Car"
"TOYOTA";"RAV4";"2011 Toyota RAV4 CV Auto 4x4";2011;"SUV";153415;"Automatic";14985;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2011/OAG-AD-14299206/?Cr=46";"WA";"Used Car"
"TOYOTA";"CAMRY";"2011 Toyota Camry Altise Auto";2011;"Sedan";88510;"Automatic";14488;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2011/OAG-AD-14408831/?gts=OAG-AD-14408831&gtssaleid=OAG-AD-14408831&Cr=47&rankingType=";"VIC";"Used Car"
"TOYOTA";"RAV4";"2010 Toyota RAV4 CV Auto 4x4";2010;"SUV";157681;"Automatic";12933;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2010/OAG-AD-14476120/?Cr=48";"WA";"Used Car"
"TOYOTA";"YARIS";"2006 Toyota Yaris YRX Auto";2006;"Hatch";94004;"Automatic";11888;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2006/OAG-AD-14543326/?gts=OAG-AD-14543326&gtssaleid=OAG-AD-14543326&Cr=50&rankingType=";"SA";"Used Car"
"TOYOTA";"CAMRY";"2008 Toyota Camry Altise Auto";2008;"Sedan";92735;"Automatic";11288;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2008/OAG-AD-14094133/?Cr=51";"VIC";"Used Car"
"TOYOTA";"CAMRY";"2007 Toyota Camry Ateva Auto";2007;"Sedan";149063;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2007/OAG-AD-14456364/?Cr=52";"SA";"Used Car"
"TOYOTA";"YARIS";"2014 Toyota Yaris YR Auto";2014;"Hatch";52215;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2014/OAG-AD-14368776/?Cr=53";"NT";"Used Car"
"TOYOTA";"COROLLA";"2009 Toyota Corolla Ascent Auto";2009;"Hatch";83783;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2009/OAG-AD-14248855/?Cr=54";"NSW";"Used Car"
"TOYOTA";"YARIS";"2011 Toyota Yaris YR Auto";2011;"Hatch";52611;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2011/OAG-AD-14506225/?Cr=55";"QLD";"Used Car"
"TOYOTA";"CAMRY";"2010 Toyota Camry Altise Auto";2010;"Sedan";190355;"Automatic";9490;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2010/OAG-AD-14420483/?Cr=56";"SA";"Used Car"
"TOYOTA";"YARIS";"2007 Toyota Yaris YR Auto";2007;"Hatch";95123;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2007/OAG-AD-14468496/?Cr=57";"QLD";"Used Car"
"TOYOTA";"LANDCRUISER";"1999 Toyota Landcruiser GXL Auto 4x4";1999;"SUV";249667;"Automatic";13900;"http://www.carsales.com.au/private/details/Toyota-Landcruiser-1999/SSE-AD-4626893/?gts=SSE-AD-4626893&gtssaleid=SSE-AD-4626893&Cr=59&rankingType=";"QLD";"Private Seller Car"
"TOYOTA";"YARIS";"2012 Toyota Yaris YR Auto";2012;"Hatch";79177;"Automatic";12650;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2012/OAG-AD-14331915/?Cr=60";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2011 Toyota Corolla Ascent Sport Auto";2011;"Hatch";125512;"Automatic";12888;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2011/OAG-AD-14528495/?Cr=61";"QLD";"Used Car"
"TOYOTA";"COROLLA";"2008 Toyota Corolla Ascent Auto";2008;"Hatch";82144;"Automatic";12999;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2008/OAG-AD-14487050/?Cr=62";"VIC";"Used Car"
"TOYOTA";"YARIS";"2010 Toyota Yaris YR Auto";2010;"Hatch";62038;"Automatic";9999;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2010/OAG-AD-14336713/?Cr=63";"NSW";"Used Car"
"TOYOTA";"YARIS";"2008 Toyota Yaris YRS Auto";2008;"Sedan";125353;"Automatic";8390;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2008/OAG-AD-14512649/?Cr=64";"NSW";"Used Car"
"TOYOTA";"RAV4";"2003 Toyota RAV4 Edge Auto 4x4";2003;"SUV";229794;"Automatic";6450;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2003/OAG-AD-14278322/?Cr=65";"SA";"Used Car"
"TOYOTA";"AURION";"2007 Toyota Aurion Presara Auto";2007;"Sedan";159886;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2007/OAG-AD-14501341/?Cr=66";"NSW";"Used Car"
"TOYOTA";"KLUGER";"2008 Toyota Kluger Grande Auto AWD";2008;"SUV";288804;"Automatic";13800;"http://www.carsales.com.au/dealer/details/Toyota-Kluger-2008/OAG-AD-14546804/?Cr=67";"VIC";"Used Car"
"TOYOTA";"YARIS";"2012 Toyota Yaris YRS Auto";2012;"Sedan";46552;"Automatic";12955;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2012/OAG-AD-14371140/?Cr=68";"NSW";"Used Car"
"TOYOTA";"CAMRY";"2013 Toyota Camry Altise Auto";2013;"Sedan";115971;"Automatic";13880;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2013/OAG-AD-14241506/?Cr=70";"SA";"Used Car"
"TOYOTA";"COROLLA";"2015 Toyota Corolla Ascent Auto";2015;"Hatch";75500;"Automatic";13690;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2015/OAG-AD-14246549/?Cr=71";"WA";"Used Car"
"TOYOTA";"YARIS";"2010 Toyota Yaris YR Manual";2010;"Hatch";45050;"Manual";9800;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2010/OAG-AD-14570213/?Cr=73";"NSW";"Used Car"
"TOYOTA";"AVALON";"2002 Toyota Avalon CSX Auto";2002;"Sedan";137680;"Automatic";5480;"http://www.carsales.com.au/private/details/Toyota-Avalon-2002/SSE-AD-4265035/?Cr=74";"VIC";"Private Seller Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Sport Manual";2012;"Hatch";99574;"Manual";11990;"http://www.carsales.com.au/private/details/Toyota-Corolla-2012/SSE-AD-4666151/?Cr=75";"SA";"Private Seller Car"
"TOYOTA";"YARIS";"2011 Toyota Yaris YRS Auto";2011;"Sedan";53000;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2011/OAG-AD-14429441/?Cr=76";"NSW";"Used Car"
"TOYOTA";"YARIS";"2008 Toyota Yaris YRS Auto";2008;"Sedan";147092;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2008/OAG-AD-14342641/?Cr=77";"VIC";"Used Car"
"TOYOTA";"AURION";"2007 Toyota Aurion Touring Auto";2007;"Sedan";143981;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2007/OAG-AD-13919933/?Cr=78";"QLD";"Used Car"
"TOYOTA";"COROLLA";"2007 Toyota Corolla Ascent Manual";2007;"Sedan";173182;"Manual";6726;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2007/OAG-AD-14367357/?Cr=79";"NSW";"Used Car"
"TOYOTA";"AVALON";"2002 Toyota Avalon VXi Auto";2002;"Sedan";167902;"Automatic";6490;"http://www.carsales.com.au/dealer/details/Toyota-Avalon-2002/OAG-AD-14320515/?Cr=80";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2015 Toyota Corolla Ascent Auto";2015;"Hatch";60595;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2015/OAG-AD-14252928/?Cr=81";"WA";"Used Car"
"TOYOTA";"RAV4";"2010 Toyota RAV4 CV Auto 4x4";2010;"SUV";125781;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2010/OAG-AD-14205576/?Cr=82";"SA";"Used Car"
"TOYOTA";"CAMRY";"2007 Toyota Camry Altise Auto";2007;"Sedan";120067;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2007/OAG-AD-14550602/?Cr=85";"NSW";"Used Car"
"TOYOTA";"AVALON";"2003 Toyota Avalon Advantage Limited Edition Conqu";2003;"Sedan";158290;"Automatic";5980;"http://www.carsales.com.au/dealer/details/Toyota-Avalon-2003/OAG-AD-14509612/?Cr=86";"NSW";"Used Car"
"TOYOTA";"PRIUS";"2007 Toyota Prius i-Tech Auto";2007;"Hatch";108600;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Toyota-Prius-2007/OAG-AD-14337301/?Cr=88";"SA";"Used Car"
"TOYOTA";"YARIS";"2010 Toyota Yaris YR Auto";2010;"Hatch";66438;"Automatic";11766;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2010/OAG-AD-14375053/?Cr=89";"SA";"Used Car"
"TOYOTA";"RAV4";"2006 Toyota RAV4 Cruiser L Auto 4x4";2006;"SUV";197400;"Automatic";10888;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2006/OAG-AD-13827160/?Cr=90";"WA";"Used Car"
"TOYOTA";"CAMRY";"2012 Toyota Camry Altise Auto";2012;"Sedan";67772;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2012/OAG-AD-14533456/?Cr=91";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2010 Toyota Corolla Conquest Manual";2010;"Hatch";75253;"Manual";13488;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2010/OAG-AD-14373917/?Cr=92";"QLD";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Conquest Auto";2012;"Hatch";117801;"Automatic";12850;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14378924/?Cr=93";"NSW";"Used Car"
"TOYOTA";"RAV4";"2008 Toyota RAV4 Cruiser Manual 4x4";2008;"SUV";136242;"Manual";11990;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2008/OAG-AD-14328583/?Cr=94";"NSW";"Used Car"
"TOYOTA";"AURION";"2008 Toyota Aurion Touring Auto";2008;"Sedan";96852;"Automatic";10980;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2008/OAG-AD-14566871/?Cr=95";"QLD";"Used Car"
"TOYOTA";"YARIS";"2011 Toyota Yaris YR Manual";2011;"Hatch";70906;"Manual";8990;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2011/OAG-AD-14206510/?Cr=99";"SA";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Auto";2012;"Sedan";68117;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14475156/?Cr=100";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Auto";2012;"Hatch";77179;"Automatic";13800;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14523747/?Cr=101";"NSW";"Used Car"
"TOYOTA";"AURION";"2008 Toyota Aurion Prodigy Auto";2008;"Sedan";147400;"Automatic";9980;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2008/OAG-AD-14431711/?Cr=102";"WA";"Used Car"
"TOYOTA";"COROLLA";"2005 Toyota Corolla Conquest Auto";2005;"Sedan";200600;"Automatic";5990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2005/OAG-AD-14537497/?Cr=104";"WA";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Auto";2012;"Hatch";33470;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14416194/?Cr=105";"NSW";"Used Car"
"TOYOTA";"COROLLA";"2008 Toyota Corolla Ascent Auto";2008;"Sedan";82616;"Automatic";10977;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2008/OAG-AD-14345799/?Cr=106";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2011 Toyota Corolla Ascent Auto";2011;"Sedan";68845;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2011/OAG-AD-12911545/?Cr=108";"NSW";"Used Car"
"TOYOTA";"AURION";"2010 Toyota Aurion Sportivo SX6 Auto";2010;"Sedan";172025;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2010/OAG-AD-14574323/?Cr=109";"VIC";"Used Car"
"TOYOTA";"YARIS";"2015 Toyota Yaris Ascent Auto";2015;"Hatch";46013;"Automatic";14488;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2015/OAG-AD-14308382/?Cr=111";"QLD";"Used Car"
"TOYOTA";"AURION";"2010 Toyota Aurion Sportivo ZR6 Auto";2010;"Sedan";133474;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2010/OAG-AD-14530566/?Cr=112";"WA";"Used Car"
"TOYOTA";"LANDCRUISER";"1998 Toyota Landcruiser Standard Manual 4x4";1998;"SUV";4e+05;"Manual";11990;"http://www.carsales.com.au/dealer/details/Toyota-Landcruiser-1998/OAG-AD-14474373/?Cr=114";"WA";"Used Car"
"TOYOTA";"AURION";"2010 Toyota Aurion AT-X Auto";2010;"Sedan";139418;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2010/OAG-AD-14475787/?Cr=115";"QLD";"Used Car"
"TOYOTA";"CAMRY";"2009 Toyota Camry Altise Auto";2009;"Sedan";154965;"Automatic";10480;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2009/OAG-AD-14265481/?Cr=116";"QLD";"Used Car"
"TOYOTA";"COROLLA";"2004 Toyota Corolla Ascent Auto";2004;"Hatch";75032;"Automatic";9485;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2004/OAG-AD-14423752/?Cr=117";"SA";"Used Car"
"TOYOTA";"CAMRY";"2013 Toyota Camry Altise Auto";2013;"Sedan";108884;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2013/OAG-AD-14310714/?Cr=119";"VIC";"Used Car"
"TOYOTA";"YARIS";"2015 Toyota Yaris Ascent Auto";2015;"Hatch";38656;"Automatic";14288;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2015/OAG-AD-14247728/?Cr=120";"ACT";"Used Car"
"TOYOTA";"CAMRY";"2011 Toyota Camry Hybrid Auto";2011;"Sedan";103324;"Automatic";14749;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2011/OAG-AD-14385855/?Cr=121";"VIC";"Used Car"
"TOYOTA";"CAMRY";"2013 Toyota Camry Altise Auto";2013;"Sedan";95989;"Automatic";14790;"http://www.carsales.com.au/dealer/details/Toyota-Camry-2013/OAG-AD-14564828/?Cr=122";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2010 Toyota Corolla Ascent Sport Auto";2010;"Hatch";76143;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2010/OAG-AD-14519252/?Cr=123";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2012 Toyota Corolla Ascent Auto";2012;"Hatch";62073;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2012/OAG-AD-14567249/?Cr=124";"SA";"Used Car"
"TOYOTA";"YARIS";"2015 Toyota Yaris Ascent Manual";2015;"Hatch";30562;"Manual";13933;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2015/OAG-AD-14509525/?Cr=126";"WA";"Used Car"
"TOYOTA";"AURION";"2011 Toyota Aurion AT-X Auto";2011;"Sedan";144219;"Automatic";11880;"http://www.carsales.com.au/dealer/details/Toyota-Aurion-2011/OAG-AD-14470007/?Cr=127";"SA";"Used Car"
"TOYOTA";"RAV4";"2007 Toyota RAV4 CV Auto 4x4";2007;"SUV";140683;"Automatic";11388;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2007/OAG-AD-14444272/?Cr=128";"VIC";"Used Car"
"TOYOTA";"COROLLA";"2005 Toyota Corolla Conquest Auto";2005;"Hatch";147417;"Automatic";10490;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2005/OAG-AD-14565308/?Cr=129";"SA";"Used Car"
"TOYOTA";"COROLLA";"2009 Toyota Corolla Levin SX Manual";2009;"Hatch";134029;"Manual";8000;"http://www.carsales.com.au/private/details/Toyota-Corolla-2009/SSE-AD-4641910/?Cr=130";"QLD";"Private Seller Car"
"TOYOTA";"COROLLA";"2014 Toyota Corolla Ascent Auto";2014;"Hatch";38405;"Automatic";14933;"http://www.carsales.com.au/dealer/details/Toyota-Corolla-2014/OAG-AD-14408404/?Cr=131";"WA";"Used Car"
"TOYOTA";"YARIS";"2012 Toyota Yaris YR Auto";2012;"Hatch";44631;"Automatic";11930;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2012/OAG-AD-14368954/?Cr=133";"SA";"Used Car"
"TOYOTA";"YARIS";"2010 Toyota Yaris YR Manual";2010;"Hatch";97549;"Manual";6933;"http://www.carsales.com.au/dealer/details/Toyota-Yaris-2010/OAG-AD-14390301/?Cr=134";"WA";"Used Car"
"TOYOTA";"CAMRY";"2004 Toyota Camry Altise Auto";2004;"Sedan";152000;"Automatic";5500;"http://www.carsales.com.au/private/details/Toyota-Camry-2004/SSE-AD-4565169/?gts=SSE-AD-4565169&gtssaleid=SSE-AD-4565169&Cr=135&rankingType=";"VIC";"Private Seller Car"
"TOYOTA";"RAV4";"2011 Toyota RAV4 CV Manual 4x2";2011;"SUV";117536;"Manual";13990;"http://www.carsales.com.au/dealer/details/Toyota-RAV4-2011/OAG-AD-14203299/?Cr=136";"VIC";"Used Car"
